date,Open,High,Low,Close,All,MA5,MA20,MA60
2016/06/04,160,160,159.5,160,2614,30615.2,32647,33846.233
2016/06/03,159,160.5,159,160.5,31889,37364.6,34440.55,34206.467
2016/06/02,159,160,158,159,21978,35589,34672.5,34270
2016/06/01,156,159,156,159,26928,34639.8,35489.35,34302.3
2016/05/31,156.5,157.5,155,156.5,69667,35403,36792.4,34400.25
2016/05/30,157,158,155,157,36361,26368,36737.95,33719.717
2016/05/27,156,156.5,154.5,156.5,23011,29125.6,38243.9,33714.75
2016/05/26,154.5,155,153.5,155,17232,31789,39540.25,33975.2
2016/05/25,153.5,155,152.5,154.5,30744,35378.6,40121.3,34316.083
2016/05/24,152.5,153.5,151,151,24492,35448,39492.4,34223.733
2016/05/23,150.5,154.5,149.5,154,50149,36606.6,38985.55,34183.183
2016/05/20,147.5,149.5,147,148.5,36328,32803.8,37928.7,33719.533
2016/05/19,148,148.5,145.5,147,35180,37573.4,37598.75,33564.7
2016/05/18,146,147,145,147,31091,35296,37891.05,33573.017
2016/05/17,145.5,147,145,147,30285,37094.4,37666.55,34083.3
2016/05/16,143,145.5,143,144.5,31135,36998.2,37167.25,34219.583
2016/05/13,145,145.5,143,144,60176,38468.2,38051.35,34617.6
2016/05/12,147,148,146,146,23793,33738.6,36609.85,34829.767
2016/05/11,148.5,149,146.5,147,40083,36643,37409.5,35625.033
2016/05/10,147,148,146.5,147,29804,39224.2,36148.55,35380.1
2016/05/09,148.5,149,146.5,147.5,38485,46979,35747,35565.967
2016/05/06,148.5,148.5,147,148,36528,52578,35875.05,35122.067
2016/05/05,147.5,148.5,146,147.5,38315,55060,35811.65,35440.683
2016/05/04,147,149,146.5,147,52989,53167.6,36805.65,35433.567
2016/05/03,148,148.5,146.5,147.5,68578,46203,35735.35,34951
2016/04/29,151,151,149,150,66480,35358.4,34778.55,34209.5
2016/04/28,157.5,158,153,153,48938,27864.8,33637.8,33554.75
2016/04/27,156,157.5,155.5,156.5,28853,24023,32142.8,33304.267
2016/04/26,156.5,158.5,156.5,158,18166,26457.6,31464.7,33355.833
2016/04/25,156.5,157.5,156,157.5,14355,28144.6,31065.4,33785.117
2016/04/22,155.5,158,155,156.5,29012,29333.4,31591.2,33942.2
2016/04/21,156,157,154,157,29729,33294.4,31514.8,34071.467
2016/04/20,157.5,158,154,154,41026,33617.8,31320.2,34900.85
2016/04/19,160,161,157,157.5,26601,33369.8,30577.8,34873.133
2016/04/18,158,158.5,157.5,158,20299,31022.4,32052.9,35058.567
2016/04/15,157,160,156,159.5,48817,31317.2,33449.2,35298.883
2016/04/14,162,162.5,160,161.5,31346,29763,32563.05,35291.967
2016/04/13,160,162,159.5,161.5,39786,30545.8,32431.75,35605.267
2016/04/12,157.5,159.5,157.5,158.5,14864,34227.6,32081.45,35984.9
2016/04/11,156,159,155.5,158.5,21773,37571.4,32817.65,36631.35
2016/04/08,154,158,154,157.5,41046,43105.2,33144.7,37043.25
2016/04/07,155,155,152.5,154.5,35260,43629,32303.8,37012.467
2016/04/06,155.5,156,153.5,153.5,58195,40384.6,32325.85,36730.7
2016/04/01,161,161,157.5,158.5,31583,31803.8,30611.9,36003.967
2016/03/31,162,163,159,162,49442,27523.2,30673,35691.55
2016/03/30,158.5,162,158.5,161.5,43665,22609,29642.65,35047.75
2016/03/29,158.5,159.5,158,159,19038,19372.8,29262.55,34422.533
2016/03/28,158,159,157,159,15291,20732.6,30242.55,34329.883
2016/03/25,158.5,159,157,158,10180,22910,31362.25,34376.283
2016/03/24,158,159,157,158.5,24871,32094.6,32113.4,34492.067
2016/03/23,158.5,159.5,158,159.5,27484,36765.4,31972.8,34525.133
2016/03/22,159.5,159.5,157,158.5,25837,37487.4,31715.1,34672.4
2016/03/21,160,160,158,160,26178,38064,31775.15,34816.517
2016/03/18,158.5,159.5,158.5,159.5,56103,39384.4,32250.2,35323.05
2016/03/17,159.5,160,157.5,158.5,48225,34081.4,32530.45,34780.967
2016/03/16,155.5,156,154,156,31094,30099.2,32042.3,34521.583
2016/03/15,155,156.5,153,154.5,28720,28726,33238.4,34502.383
2016/03/14,156.5,157.5,155.5,156,32780,30122.2,35447.7,34714.883
2016/03/11,154.5,155,153,155,29588,28349.4,37384.15,34614.65
2016/03/10,153,154.5,151.5,154.5,28314,28992.8,37174.1,34657.917
2016/03/09,152,153,150.5,153,24228,29097,37806.2,34859
2016/03/08,151,152,149.5,152,35701,31464,37187.35,34969.817
2016/03/07,152.5,153.5,151,152,23916,32051.4,38184.55,34688.85
2016/03/04,153,153.5,151.5,152.5,32805,34805.2,38883.15,34817.633
2016/03/03,154,154.5,153,154,28835,33284.8,38444.65,35040.417
2016/03/02,154,154.5,153,153,36063,31929.6,38207.3,36371.967
2016/03/01,148.5,152,148.5,152,38638,29183,37763.9,36156.917
2016/02/26,151,151.5,148,149,37685,26863,37527.45,36046.15
2016/02/25,149,151,148.5,150.5,25203,26461.8,37240.55,35870.483
2016/02/24,149.5,150.5,147,148,22059,33762.8,38176.55,35814.517
2016/02/23,150.5,151,149,149.5,22330,37043.4,38262.6,35733.05
2016/02/22,149.5,152.5,149.5,151,27038,43580.6,38984.5,35698.883
2016/02/19,149,151,149,151,35679,52754.2,41607.2,35705.617
2016/02/18,150,151,149.5,151,61708,59920.2,41791.4,35595.933
2016/02/17,149,149,147,148,38462,52656,40592.35,35037.533
2016/02/16,146,148,145.5,147.5,55016,53154.8,40405.15,34931.817
2016/02/15,142,146.5,142,145,72906,44521.8,40074.45,34375.7
2016/02/03,145,146,144.5,146,71509,41069.6,38936.35,33435.233
2016/02/02,144,144.5,141.5,142.5,25387,34345.4,38489.1,32734.233
2016/02/01,144,144,141.5,144,40956,34075,39902.3,32699.817
2016/01/30,142.5,143,141,142,11851,30701.4,40178.85,32431.3
2016/01/29,138.5,143,138,143,55645,33770.2,41546.25,32995.533
2016/01/28,138,140.5,138,140,37888,29423,39681.7,32664.617
2016/01/27,139,139.5,138.5,139.5,24035,28234.8,38516.85,33287.533
2016/01/26,137.5,139,137,137.5,24088,32212.4,37957,33439.9
2016/01/25,140,140,139,139.5,27195,32150.8,37293.3,33399.533
2016/01/22,136.5,138.5,136,138.5,33909,34065.4,36241.15,33410.467
2016/01/21,134,136.5,134,135,31947,43182,35219.65,33186.217
2016/01/20,137.5,137.5,133.5,134.5,43923,44665.2,34526.05,33029.533
2016/01/19,137.5,138,136,138,23780,43426,33186.25,32731.217
2016/01/18,135,138,134.5,137,36768,45613.6,33340,32741.5
2016/01/15,137.5,138,135.5,137,79492,47940.4,33317.6,32722.833
2016/01/14,130.5,132,130.5,131.5,39363,42070.8,31067.2,31650.583
2016/01/13,133.5,135.5,133,133.5,37727,46711,31927.55,31295.117
2016/01/12,133,134,131.5,133,34718,49895.8,31220.1,31124.483
2016/01/11,133,134.5,130.5,133,48402,52249.6,31117.3,30981.833
2016/01/08,132,135,132,134,50144,50409,30194.3,30779.25
2016/01/07,134.5,135,130.5,133,62564,44051,29760.6,30897.117
2016/01/06,138,138,135,135.5,53651,34456.4,27970.7,30154.883
2016/01/05,139,140,137,138,46487,26293.8,26897.35,29863.267
2016/01/04,142.5,143.5,139,139.5,39199,19159.2,26591.95,29877.967
2015/12/31,142,144,141,143,18354,12549.8,26175.85,29744.033
2015/12/30,142.5,144,142,142.5,14591,11574.8,26200.3,29968.633
2015/12/29,143.5,144,141.5,142,12838,12271.6,27052.9,30535.917
2015/12/28,143.5,144,143,143.5,10814,13129.4,28719.6,30826.65
2015/12/25,142,143.5,142,143,6152,16337.6,33615.3,31067.083
2015/12/24,143,143.5,142,142,13479,22371.2,34465.7,31792.2
2015/12/23,141,143,140.5,141.5,18075,26572.2,35391.35,32687.033
2015/12/22,141,142,140.5,142,17127,34271.2,35844.85,32796.95
2015/12/21,141.5,142.5,140.5,141.5,26855,35561.4,36080.75,33236.433
2015/12/18,143,145,142,142,36320,36722.8,35596.55,33338.067
2015/12/17,144.5,145,143,145,34484,35447.2,34794.55,33026.733
2015/12/16,142,144,141,143.5,56570,36844.4,34442.45,32951.3
2015/12/15,139.5,140.5,138,138,23578,30883.6,33068.85,32540.967
2015/12/14,137.5,139.5,137.5,139,32662,32604.8,33300.15,32973.167
2015/12/11,141,142,139,139.5,29942,34148.2,33273,33094.367
2015/12/10,140.5,141.5,139,141,41470,34335.2,32858.35,32956.35
