date,Open,High,Low,Close,All,MA5,MA20,MA60
2018/08/02,24.85,24.9,24.6,24.65,17188,20890.6,17786.2,15173.5
2018/08/01,25,25,24.8,24.95,16432,28473,17221.95,15006.017
2018/07/31,24.85,25,24.8,25,21805,33072.4,16784.25,14864.2
2018/07/30,24.65,24.8,24.6,24.8,23934,37088.6,16288.95,14622.817
2018/07/27,24.6,24.8,24.55,24.65,25094,34794.6,15705.1,14401.7
2018/07/26,24.05,24.7,24,24.65,55100,32251,15124.55,14216.883
2018/07/25,24.75,24.9,24.75,24.8,39429,23581.8,13008.15,13594.7
2018/07/24,24.25,24.85,24.25,24.75,41886,18466.8,11891.4,13163.767
2018/07/23,24.2,24.25,24.15,24.25,12464,12021.4,10161.45,12659.55
2018/07/20,24.2,24.3,24.1,24.25,12376,10962.6,10221.5,12641.717
2018/07/19,24.05,24.25,24.05,24.2,11754,9926.8,10140.95,12653.533
2018/07/18,24,24.1,23.95,24.1,13854,9807.4,10029.1,12657.383
2018/07/17,23.9,24,23.85,24,9659,8205.4,10058.65,12608.5
2018/07/16,23.9,24,23.9,23.9,7170,7307.4,10619.7,12634.217
2018/07/13,23.8,23.9,23.75,23.9,7197,7344,11711.7,12738.433
2018/07/12,23.7,23.85,23.6,23.8,11157,8076.4,12265.65,12767.333
2018/07/11,23.55,23.7,23.55,23.7,5844,7025.6,12213.45,12789.317
2018/07/10,23.7,23.7,23.55,23.65,5169,7392.4,12614.85,12790.083
2018/07/09,23.55,23.6,23.4,23.6,7353,8738.4,12872.2,12836.167
2018/07/06,23.35,23.5,23.3,23.5,10859,9719.2,13104.55,12917.083
2018/07/05,23.55,23.55,23.35,23.45,5903,10244,13551.35,12964.333
2018/07/04,23.3,23.55,23.25,23.5,7678,11617.8,13958.5,13166.817
2018/07/03,23.25,23.45,23.25,23.25,11899,13501,14799.95,13356.6
2018/07/02,23.45,23.55,23.25,23.25,12257,12578.6,16090.25,13391.2
2018/06/29,23.25,23.7,23.2,23.7,13483,12860.2,16628.4,13334.667
2018/06/28,23.25,23.4,23.2,23.25,12772,12316.6,18178.2,13214.3
2018/06/27,23.4,23.45,23.25,23.25,17094,11665.6,18636.15,13193.233
2018/06/26,23.4,23.5,23.4,23.4,7287,11135.8,18253.2,13240.033
2018/06/25,23.5,23.6,23.4,23.4,13665,13854.4,18368.05,13236.25
2018/06/22,23.6,23.75,23.6,23.7,10765,16923.4,18044.05,13182.5
2018/06/21,23.8,23.9,23.6,23.65,9517,18425.6,17920.55,13230.617
2018/06/20,23.65,23.95,23.5,23.8,14445,18544.8,18082.65,13431.1
2018/06/19,23.4,23.6,23.4,23.4,20880,18430.2,17806.6,13371.817
2018/06/15,23.7,23.8,23.6,23.65,29010,16317.4,17113.3,13186.717
2018/06/14,23.9,23.95,23.6,23.7,18276,12915.4,15910.1,12888.967
2018/06/13,24.05,24.1,24,24.05,10113,13219.2,15384.9,12706.733
2018/06/12,24,24.2,23.95,24.15,13872,14005.8,15255.05,13108.267
2018/06/11,24.3,24.4,24,24.1,10316,16132.8,15008.2,13046.133
2018/06/08,24.2,24.4,24.15,24.4,12000,21610.6,14897.55,13047.817
2018/06/07,24.4,24.4,24.2,24.4,19795,23814.6,14678.5,13254.7
2018/06/06,24.25,24.3,24.15,24.25,14046,28751.4,14182.95,13161.083
2018/06/05,24.2,24.35,24.15,24.3,24507,30328.4,13837.6,13161.65
2018/06/04,23.8,24.2,23.75,24.2,37705,27314,13008.4,13049.833
2018/06/01,23.6,23.8,23.5,23.75,23020,21689.8,11489.25,12776.917
2018/05/31,23.25,23.6,23.2,23.6,44479,18522.8,10871.6,12562.9
2018/05/30,23.3,23.35,23.2,23.2,21931,11286,9347.9,12341.817
2018/05/29,23.4,23.4,23.35,23.4,9435,9451.6,9139.8,12379.017
2018/05/28,23.4,23.45,23.35,23.4,9584,9349.4,9346.7,12640.983
2018/05/25,23.25,23.35,23.25,23.35,7185,8835.4,9449.15,12821.083
2018/05/24,23.3,23.35,23.25,23.25,8295,8387.6,9659.6,12919.567
2018/05/23,23.45,23.45,23.2,23.2,12759,8283,9899.1,13196.233
2018/05/22,23.4,23.45,23.3,23.3,8924,7234.4,9860.4,13374.833
2018/05/21,23.4,23.55,23.4,23.4,7014,7236.6,9960.25,13716.5
2018/05/18,23.35,23.45,23.35,23.4,4946,7454.4,10169.65,13905.4
2018/05/17,23.5,23.55,23.35,23.35,7772,7989,10593.5,14252.933
2018/05/16,23.4,23.55,23.35,23.5,7516,8411.4,10651.45,14406.067
2018/05/15,23.4,23.5,23.3,23.35,8935,8336,10899.45,14776.167
2018/05/14,23.55,23.6,23.5,23.5,8103,8133.6,10747.2,15347.817
2018/05/11,23.5,23.55,23.4,23.55,7619,7977.4,10738.75,15545.367
2018/05/10,23.45,23.5,23.35,23.45,9884,8587,10968.2,15574.983
2018/05/09,23.4,23.5,23.25,23.45,7139,9411.2,11158.7,15569.117
2018/05/08,23.25,23.4,23.2,23.4,7923,11537.2,11704.35,15698.35
2018/05/07,23.3,23.35,23.2,23.25,7322,12667.2,12261.45,15823.65
2018/05/04,23.25,23.35,23.2,23.25,10667,13529.4,12594.1,15931.55
2018/05/03,23.5,23.55,23.25,23.25,14005,13674.8,12504,15994.917
2018/05/02,23.6,24,23.6,23.65,17769,13490.8,12116.8,16064.533
2018/04/30,23.4,23.5,23.3,23.5,13573,12334,11803.75,15980.217
2018/04/27,23.35,23.45,23.25,23.4,11633,11803.6,12120.2,15901.8
2018/04/26,23.4,23.45,23.25,23.35,11394,11717.4,11891.55,15980.933
2018/04/25,23.3,23.4,23.25,23.4,13085,12123.2,11843.85,15968.183
2018/04/24,23.5,23.6,23.3,23.3,11985,11292.4,11872.2,16036.633
2018/04/23,23.5,23.6,23.35,23.6,10921,11390.6,12350.25,16097.217
2018/04/20,23.7,23.75,23.55,23.65,11202,10384.4,12348.6,16090.267
2018/04/19,23.4,23.7,23.4,23.7,13423,9730.8,12277.2,16148.433
2018/04/18,23.3,23.45,23.3,23.4,8931,9487.8,12163.3,16305.7
2018/04/17,23.45,23.5,23.25,23.3,12476,10440.4,12083.85,16432.083
2018/04/16,23.5,23.6,23.4,23.45,5890,11555.6,13170.3,16641.133
2018/04/13,23.6,23.6,23.45,23.45,7934,14190.6,13383,16926.267
2018/04/12,23.6,23.6,23.4,23.6,12208,15398.8,13507.15,17381.417
2018/04/11,23.75,23.8,23.55,23.6,13694,14730.2,14117.4,17582.133
2018/04/10,23.6,23.75,23.55,23.75,18052,13243.6,14141.6,17796.683
2018/04/09,23.6,23.8,23.45,23.8,19065,11934.8,13943,17928
2018/04/03,23.45,23.55,23.35,23.35,13975,12102.2,13879.65,17747.833
2018/04/02,23.5,23.65,23.45,23.5,8865,10719.2,14247.4,17698.45
2018/03/31,23.55,23.6,23.45,23.45,6261,11034.2,14313.1,17751.05
2018/03/30,23.35,23.55,23.3,23.5,11508,12512.4,15560.75,17927.6
2018/03/29,23.4,23.45,23.2,23.2,19902,14520,16193.5,17879.633
2018/03/28,23.55,23.55,23.4,23.4,7060,12717.2,16456.05,17612.35
2018/03/27,23.5,23.6,23.5,23.55,10440,13260,17122.55,17665.05
2018/03/26,23.4,23.45,23.3,23.45,13652,13401,17255.25,17624.367
2018/03/23,23.65,23.65,23.45,23.5,21546,12139,17817.4,17567.033
2018/03/22,23.8,23.9,23.75,23.85,10888,14670.8,17913.85,17451.983
2018/03/21,23.8,23.85,23.75,23.75,9774,14522,18840.65,17398.083
2018/03/20,23.8,23.85,23.7,23.75,11145,14650.6,19269.35,17629
2018/03/19,23.7,23.9,23.7,23.9,7342,17304.2,20002,17710.717
2018/03/16,23.8,23.9,23.7,23.7,34205,18671.4,20482.9,17823.4
2018/03/15,23.85,23.9,23.75,23.75,10144,14646.4,20258.75,17474.367
2018/03/14,23.9,23.9,23.75,23.85,10417,16177.2,21913.25,17469.267
2018/03/13,23.85,23.9,23.65,23.85,24413,18359.8,22390.2,17459.7
2018/03/12,23.75,23.8,23.6,23.7,14178,15513,21639.35,17222.817
2018/03/09,23.5,23.65,23.5,23.6,14080,18920.2,21407.05,17259.533
2018/03/08,23.55,23.7,23.45,23.5,17798,20936.8,21447.7,17214.8
2018/03/07,23.7,23.75,23.5,23.5,21330,22407.8,21329.85,17124.55
2018/03/06,23.8,23.85,23.6,23.7,10179,22219.8,20953.15,16951.033
2018/03/05,23.9,23.9,23.5,23.6,31214,22802.8,21167.65,17211.55
2018/03/02,24.05,24.15,23.9,23.95,24163,21539,20516.05,16884.717
2018/03/01,24.05,24.5,24,24.4,25153,21401.4,19943.4,16597.35
2018/02/27,24.45,24.5,24.1,24.1,20390,22255.6,19129.15,16281.683
2018/02/26,24.5,24.6,24.2,24.2,13094,21847.2,18928.7,16051.85
2018/02/23,24.3,24.55,24.25,24.5,24895,24388,18805.45,15930.15
2018/02/22,24.3,24.3,24,24.3,23475,22801,18420.3,15761.483
2018/02/21,24,24.5,23.8,24.5,29424,24050.4,18027.55,15549.683
2018/02/12,23.7,23.8,23.65,23.65,18348,26812.4,17081.55,15218.433
2018/02/09,23.5,23.75,23.35,23.75,25798,27134,16898.75,15049.183
2018/02/08,23.85,23.95,23.6,23.75,16960,23853.6,16751.8,14834.667
2018/02/07,23.95,24,23.6,23.6,29722,22368,16729.5,14764.717
2018/02/06,24,24.1,23.5,23.6,43234,19402.2,16494.35,14407.067
2018/02/05,24.7,24.75,24.45,24.5,19956,13843.6,15482.55,13812.583
2018/02/02,24.8,24.95,24.8,24.8,9396,12611.6,16246.9,13582.867
2018/02/01,24.9,25.1,24.85,24.85,9532,13626.2,16989.65,13547.05
2018/01/31,24.9,25.1,24.8,24.9,14893,15356.2,17841.4,13500.817
2018/01/30,25.1,25.25,24.9,24.9,15441,14919.6,18393.3,13329.183
2018/01/29,25.1,25.15,24.9,25.15,13796,13605,18034,13164.133
2018/01/26,25.1,25.15,24.85,25.1,14469,14122,17894.8,13015.217
2018/01/25,25,25.2,24.85,25.1,18182,13354,17772.4,12939.433
2018/01/24,24.95,25,24.75,25,12710,13156,17706,12794.85
2018/01/23,25.05,25.1,24.9,25,8868,13738,17502,12755.133
2018/01/22,25.1,25.1,24.9,25.05,16381,14065.2,17251.85,12762.117
2018/01/19,25.05,25.1,25,25.1,10629,13727.4,16943.9,12619.667
2018/01/18,25.15,25.3,25.05,25.15,17192,16173.4,16812.4,12535.433
2018/01/17,25.2,25.25,25.1,25.15,15620,16037.8,16463.4,12396.283
2018/01/16,25.1,25.2,25.05,25.2,10504,17917.6,16414.55,12233.233
2018/01/15,25.3,25.4,25,25.1,14692,20416.4,16272.05,12140.833
2018/01/12,25.3,25.4,25.3,25.35,22859,24526.6,16718.9,12002.817
2018/01/11,25.3,25.35,25.2,25.3,16514,24805,16378.35,11730.933
2018/01/10,25.05,25.4,25.05,25.3,25019,26815.6,16257.8,11584.817
2018/01/09,25.25,25.25,25.05,25.25,22998,26998,15670,11273.967
2018/01/08,25,25.4,25,25.25,35243,24049.4,15012,11088.367
2018/01/05,24.8,25,24.8,24.95,24251,19203.2,13742,10623.583
2018/01/04,24.9,25,24.8,24.8,26567,16757.2,13039.45,10395.233
2018/01/03,24.7,24.9,24.65,24.9,25931,14814.6,12530.15,10250.433
2018/01/02,24.75,24.75,24.65,24.7,8255,11354.4,11803.4,9918.4
2017/12/29,24.7,24.75,24.6,24.75,11012,10476.4,12009.8,9907.433
2017/12/28,24.6,24.7,24.55,24.7,12021,10318.4,12005.15,9861.65
2017/12/27,24.35,24.6,24.35,24.55,16854,9514,12694.6,9751.15
2017/12/26,24.4,24.5,24.35,24.4,8630,8185.6,12432.1,9494.917
2017/12/25,24.3,24.4,24.3,24.35,3865,9388.2,12346.65,9520.05
2017/12/22,24.3,24.45,24.25,24.45,10222,10146,12464.05,9660.883
2017/12/21,24.2,24.35,24.2,24.25,7999,12827.4,12282.95,9640.35
2017/12/20,24.15,24.3,24.15,24.2,10212,14437.2,12172.6,9674.233
2017/12/19,24.3,24.35,24.15,24.15,14643,15215.4,12400.75,9717.817
2017/12/18,24.3,24.3,24.2,24.25,7654,14939.4,12206.95,9814.45
2017/12/15,24.25,24.3,24.2,24.25,23629,15376.2,12301.7,9890.417
2017/12/14,24.25,24.35,24.25,24.25,16048,12619,11529.9,9942.133
2017/12/13,24.25,24.3,24.15,24.3,14103,11449.4,11373.85,9820.317
2017/12/12,24.3,24.35,24.25,24.3,13263,11905,11306.85,9770.45
2017/12/11,24.3,24.4,24.3,24.35,9838,11531.6,11056.85,10107.533
2017/12/08,24.35,24.45,24.35,24.4,9843,12040.6,10943.2,10059.45
2017/12/07,24.45,24.55,24.4,24.45,10200,12255.8,10759.7,9991.067
2017/12/06,24.6,24.6,24.3,24.5,16381,15377.8,10612.05,9959.483
2017/12/05,24.5,24.7,24.5,24.65,11396,14422.4,10130.9,9841
2017/12/04,24.4,24.7,24.35,24.7,12383,13527.4,9790.85,9809.533
2017/12/01,24.45,24.55,24.35,24.45,10919,12293.4,9448.6,9804.083
2017/11/30,24.45,24.5,24.3,24.5,25810,11429.6,9145.7,9824.433
2017/11/29,24.35,24.5,24.3,24.45,11604,7426,8351.3,9570.7
2017/11/28,24.4,24.45,24.3,24.35,6921,8060.2,8246.45,9515.017
2017/11/27,24.4,24.5,24.4,24.4,6213,8829.4,8416.75,9625.967
2017/11/24,24.6,24.65,24.4,24.4,6600,9496.6,8570.45,9774.367
2017/11/23,24.6,24.65,24.5,24.65,5792,9815.2,8632.15,9864.733
2017/11/22,24.45,24.6,24.35,24.6,14775,11242.2,8621.3,9899.583
2017/11/21,24.3,24.45,24.3,24.3,10767,10839.8,8324.7,9883.8
2017/11/20,24.3,24.4,24.3,24.35,9549,10339,8078.2,9980.7
2017/11/17,24.4,24.5,24.35,24.4,8193,9942.2,7848.75,10078.617
2017/11/16,24.3,24.4,24.25,24.3,12927,9538.2,7759.65,10213.55
2017/11/15,24.55,24.6,24.4,24.4,12763,8402.2,7440.6,10546.967
2017/11/14,24.65,24.7,24.6,24.6,8263,7201.2,7189.8,10482.45
2017/11/13,24.6,24.7,24.5,24.65,7565,6467.6,7095.05,10500.65
2017/11/10,24.65,24.7,24.5,24.6,6173,6062.2,7309.9,10519.083
2017/11/09,24.55,24.7,24.55,24.7,7247,5799.8,7369.05,10741.75
2017/11/08,24.6,24.7,24.55,24.55,6758,6334.8,7534.2,10849.05
2017/11/07,24.6,24.7,24.55,24.7,4595,6884.6,8090.25,10937.4
2017/11/06,24.6,24.7,24.55,24.7,5538,8031,8160.95,11114.517
2017/11/03,24.6,24.7,24.55,24.7,4861,8780.8,8263.9,11238.75
2017/11/02,24.55,24.75,24.5,24.6,9922,9375.4,8434.1,11365.25
2017/11/01,24.7,24.7,24.5,24.5,9507,8506,8207.55,11476.767
2017/10/31,24.7,24.75,24.55,24.55,10327,8373.2,7806.2,11490.217
2017/10/30,24.65,24.8,24.6,24.65,9287,7475.2,7796.75,11612.833
2017/10/27,24.7,24.75,24.6,24.65,7834,6609.8,7948.15,11729.267
2017/10/26,24.75,24.8,24.65,24.7,5575,6325.2,8005.95,11965.683
2017/10/25,24.7,24.8,24.65,24.75,8843,6519.4,8228.8,12289.5
2017/10/24,24.75,24.75,24.65,24.75,5837,6300.2,8428,12498.883
2017/10/23,24.75,24.8,24.75,24.8,4960,6406.4,9158.2,12597.767
2017/10/20,24.8,24.8,24.6,24.75,6411,7786.8,9520.8,12729.65
2017/10/19,24.85,24.85,24.7,24.85,6546,7975.8,10536.85,13027.05
2017/10/18,24.8,24.85,24.65,24.85,7747,8776.6,10646.5,13296.367
2017/10/17,24.85,24.85,24.75,24.85,6368,10803,10814.7,13445.4
2017/10/16,24.7,24.85,24.6,24.85,11862,10731.2,12170.7,13556.95
2017/10/13,24.7,24.7,24.5,24.7,7356,9878.2,11925.25,13558.483
2017/10/12,24.35,24.7,24.3,24.7,10550,10060,11844.45,13626.617
2017/10/11,24.35,24.55,24.3,24.45,17879,9028.2,11732.2,13682.317
2017/10/06,24.6,24.65,24.5,24.6,6009,5748.4,11301.85,13621.767
2017/10/05,24.35,24.65,24.35,24.65,7597,6574.2,11476.8,13724.183
2017/10/03,24.5,24.55,24.35,24.45,8265,7517.8,11699.75,13932.733
2017/10/02,24.45,24.55,24.4,24.5,5391,7662.8,11893.5,14064.483
2017/09/30,24.4,24.45,24.35,24.45,1480,8591,12153.25,14184.05
2017/09/29,24.35,24.45,24.3,24.35,10138,10860.4,12492.4,14366.4
2017/09/28,24.25,24.45,24.2,24.35,12315,12921,12664.4,14349.617
2017/09/27,24.25,24.35,24.2,24.25,8990,12900.4,12804.5,14584.633
2017/09/26,24.2,24.35,24.15,24.25,10032,16448.8,12956.1,14836.033
2017/09/25,24.4,24.45,24.2,24.25,12827,16190.2,12848.65,15204.15
2017/09/22,24.4,24.45,24.25,24.4,20441,15847,12898.7,15398.233
2017/09/21,24.5,24.75,24.35,24.6,12212,18456.4,12705.7,15416.783
2017/09/20,24.85,24.85,24.5,24.55,26732,17404.6,12866.3,15457.367
2017/09/19,25,25,24.85,24.85,8739,13206.2,12344.15,15225.817
2017/09/18,24.75,25.1,24.75,25.05,11111,13119.4,13553.8,15280.417
2017/09/15,24.95,24.95,24.75,24.75,33488,12751.6,13442.85,15397.35
2017/09/14,25,25.1,25,25,6953,7955.6,12236.2,14993.783
2017/09/13,25.3,25.3,25.05,25.05,5740,8976.2,12322.1,15032.3
2017/09/12,25.3,25.3,25.1,25.3,8305,10256.2,13011.75,15334.267
2017/09/11,25.2,25.3,25.1,25.3,9272,10712.4,13280.75,15365.167
2017/09/08,25.1,25.2,25,25.2,9508,10510.6,13420.1,15353.3
2017/09/07,25.1,25.2,25,25.15,12056,11324.6,13705.8,15468.483
2017/09/06,25.25,25.25,25.05,25.05,12140,11936.8,13752.6,15376.917
2017/09/05,25.15,25.3,25.15,25.3,10586,11913.2,13768.15,15346.183
2017/09/04,25.15,25.25,25.15,25.2,8263,11372.6,14069.5,15243.65
2017/09/01,25.15,25.25,25.1,25.15,13578,12485.6,14172.05,15332.95
2017/08/31,25.4,25.4,25.15,25.3,15117,13086.2,14377.35,15304
2017/08/30,25.3,25.4,25.25,25.4,12022,13147.6,14435.15,15196.717
2017/08/29,25.35,25.35,25.2,25.3,7883,14001,14935,15197.883
2017/08/28,25.4,25.4,25.15,25.4,13828,19010.8,15791.05,15165.533
2017/08/25,25.45,25.5,25.4,25.45,16581,18023.6,16169.95,15074.633
2017/08/24,25.3,25.5,25.3,25.4,15424,16578.4,15929.4,14841.25
2017/08/23,25.5,25.5,25.2,25.3,16289,15227.8,15801.85,14763.45
2017/08/22,25,25.5,25,25.4,32932,15876.6,16200.15,14688.55
2017/08/21,24.65,24.75,24.6,24.65,8892,12027.2,15688.8,15086.55
2017/08/18,24.65,24.85,24.6,24.7,9355,12660.6,16078.65,15219.95
2017/08/17,24.65,24.85,24.65,24.7,8671,13834,16263.95,15243.55
2017/08/16,24.7,24.85,24.6,24.65,19533,14698.2,16428.1,15309.117
2017/08/15,24.8,25,24.8,24.85,13685,13281.8,16023.65,15216.9
2017/08/14,24.85,25.05,24.75,24.8,12059,13867.4,16034,15164.05
2017/08/11,24.7,24.95,24.65,24.85,15222,13518.4,16143.35,15153.483
2017/08/10,25.2,25.2,24.8,24.85,12992,14010.8,15989.95,15098.783
2017/08/09,25.3,25.45,25.15,25.25,12451,14667,16345.85,15242.65
2017/08/08,25.4,25.5,25.3,25.3,16613,16580.6,16531.8,15583.183
2017/08/07,25.5,25.5,25.4,25.4,10314,18258.8,16329.4,15452.483
2017/08/04,25.35,25.5,25.3,25.5,17684,20477.2,16434.75,15447.05
2017/08/03,25,25.4,25,25.4,16273,19294.4,16007.1,15351.633
2017/08/02,25.15,25.35,25.15,25.35,22019,18614.4,16514.25,15355.983
2017/08/01,24.85,25.15,24.8,25.15,25004,19061.6,16617,15245.6
2017/07/31,24.6,24.8,24.35,24.8,21406,18601.8,16972.75,15057.3
2017/07/28,24.85,24.85,24.6,24.6,11770,17658.4,17126.05,14876.133
2017/07/27,24.65,24.85,24.65,24.85,12873,17916.6,17615.25,14891.133
2017/07/26,24.65,24.9,24.6,24.6,24255,17732.8,17703.95,14808.633
2017/07/25,25.45,25.5,25.3,25.4,22705,15170.6,17133.15,14729.85
2017/07/24,25.4,25.5,25.15,25.5,16689,13408,16598.65,14654.9
2017/07/21,25.4,25.75,25.4,25.4,13061,12919.4,16670.55,14620.767
2017/07/20,25.7,25.8,25.65,25.8,11954,12738,16481.2,14708.533
2017/07/19,25.8,25.95,25.6,25.7,11444,14369.2,16346.7,14766.767
2017/07/18,25.8,25.9,25.7,25.85,13892,15314.4,16967.4,14705.833
2017/07/17,25.7,25.8,25.65,25.8,14246,15049,16780.75,14670
2017/07/14,25.65,25.7,25.6,25.6,12154,14684,16496.45,14939.433
2017/07/13,25.6,25.7,25.5,25.55,20110,14079.4,16709.7,15443.617
2017/07/12,25.55,25.8,25.5,25.55,16170,15340.6,16032.3,15279.15
2017/07/11,25.35,25.6,25.35,25.55,12565,16921.4,15738.6,15212.917
2017/07/10,25.5,25.55,25.2,25.3,12421,20832.2,15332.05,15247
2017/07/07,25.8,25.8,25.5,25.55,9131,23242.4,15392.05,15394.05
2017/07/06,25.75,25.9,25.5,25.85,26416,25727,15527.55,15549.95
2017/07/05,25.65,25.7,25.45,25.7,24074,23373.2,14640.75,15321.65
2017/07/04,25.4,25.7,25.3,25.5,32119,21126.2,14041.65,15136.317
2017/07/03,24.85,25.4,24.85,25.4,24472,17105.4,12732.8,14875.1
2017/06/30,25,25.2,24.75,24.75,21554,15836.4,11927.9,14749.317
2017/06/29,25,25,24.8,24.95,14647,13380.4,10979.1,14898.267
2017/06/28,24.7,24.95,24.65,24.95,12839,12303.8,10784.55,14844.767
2017/06/27,24.75,24.75,24.55,24.75,12015,14507.6,10732.35,14850.917
2017/06/26,24.5,24.75,24.45,24.75,18127,14136.4,12972.2,14902.333
2017/06/23,24.5,24.5,24.35,24.5,9274,12223,12910.65,15026.6
2017/06/22,24.5,24.65,24.4,24.5,9264,13652,12985.5,15053.517
2017/06/21,24.1,24.55,24.1,24.5,23858,13111.6,13152.55,15119.933
2017/06/20,24.3,24.35,24.1,24.1,10159,10399.2,12659.65,14874.85
2017/06/19,24.15,24.2,24.1,24.2,8560,9254.2,12677.4,14895.65
2017/06/16,24.2,24.35,24.1,24.1,16419,10266.4,12820.65,14989.717
2017/06/15,24.4,24.4,24.2,24.25,6562,9350.8,12596.7,14835.4
2017/06/14,24.35,24.45,24.2,24.45,10296,9774.4,13349.8,15123.933
2017/06/13,24.4,24.4,24.3,24.35,4434,10133.6,14479.15,15146.883
2017/06/12,24.35,24.5,24.2,24.2,13621,10435.2,14696,15242.667
2017/06/09,24.4,24.5,24.35,24.35,11841,9385.8,14514.35,15262.2
2017/06/08,24.5,24.55,24.35,24.35,8680,7533.2,14520.25,15219.25
2017/06/07,24.35,24.6,24.35,24.45,12092,7948.4,14912.95,15344.35
2017/06/06,24.45,24.5,24.4,24.5,5942,7889,15078.15,15535.45
2017/06/05,24.45,24.5,24.35,24.5,8374,18063,15466.35,15650.733
2017/06/03,24.55,24.55,24.4,24.5,2578,19767.4,15574.45,15658.933
2017/06/02,24.4,24.5,24.3,24.5,10756,21406,16079.05,15833.4
2017/06/01,24.75,24.75,24.35,24.4,11795,21775.8,15937.4,15893.217
2017/05/31,24.5,24.75,24.45,24.75,56812,22216.8,16324.05,15933.933
2017/05/26,24.6,24.7,24.55,24.7,16896,12957.2,14393.85,15256.083
2017/05/25,24.45,24.6,24.45,24.6,10771,11863,14281.1,15246.45
2017/05/24,24.5,24.6,24.4,24.45,12605,12096.8,14658.9,15285.117
2017/05/23,24.25,24.5,24.25,24.5,14000,13900.6,14801.05,15345.6
2017/05/22,24.6,24.6,24.35,24.35,10514,17677.2,14490.45,15406.933
2017/05/19,24.4,24.7,24.4,24.6,11425,17328.6,14551.85,15501.567
2017/05/18,24.45,24.65,24.4,24.6,11940,17041.2,15501.2,15415.783
2017/05/17,24.65,24.75,24.4,24.75,21624,17045,17024.45,15450.433
2017/05/16,24.6,24.65,24.4,24.65,32883,16027,16455.35,15610.15
2017/05/15,23.95,24.15,23.95,24.15,8771,12529.6,15421,16188.667
2017/05/12,23.9,23.9,23.8,23.9,9988,13516.6,15712.95,16484.533
2017/05/11,24,24,23.8,23.8,11959,13626.2,16275.75,16558.55
