date,Open,High,Low,Close,All,MA5,MA20,MA60
2016/05/04,60.75,60.85,59.8,60.1,14474,8837.8,7501,12613.267
2016/05/03,61.6,61.6,60.7,60.75,9692,6921,7009.5,12523.45
2016/04/29,61.85,62,61.35,61.6,7251,5554.6,7327,12487.983
2016/04/28,63.5,63.55,62.15,62.4,10305,4640,8419.9,12579.767
2016/04/27,63.2,63.6,63,63.4,2467,3149.6,8441.3,12640.283
2016/04/26,63.1,63.9,63.1,63.5,4890,4450,8685,12773.017
2016/04/25,63.2,63.35,62.9,63.25,2860,4639,8631,13069.017
2016/04/22,62.95,63.4,62.8,63.2,2678,4495,8914.1,13156.217
2016/04/21,62.9,63.15,62.55,62.95,2853,6292.8,9379.75,13328.15
2016/04/20,63.5,64.1,62.55,62.65,8969,7345.8,9645.85,13627.55
2016/04/19,64.3,64.65,63.5,63.6,5835,7919.2,9499.85,13735.417
2016/04/18,64.05,64.2,63.85,63.85,2140,7302.2,10751.35,13835.217
2016/04/15,63.8,64.3,63.55,64.25,11667,7943.2,11645.3,14093.217
2016/04/14,64.4,64.6,64.1,64.25,8118,6958.4,12875.4,14303.783
2016/04/13,63.25,64.2,63.25,64.05,11836,9376.2,13413.9,14591.967
2016/04/12,63.05,63.5,62.75,62.95,2750,8797,14112.85,15026.6
2016/04/11,62.5,63.1,62.15,63,5345,9175.8,15108.95,15462.583
2016/04/08,61.8,62.8,61.8,62.75,6743,11315.2,15908.9,15736.067
2016/04/07,62.5,62.5,61.6,62.15,20207,15788.4,15976.05,15905.35
2016/04/06,63.3,63.3,62.35,62.4,8940,13893.6,15646.9,15633.383
2016/04/01,64.25,64.35,63.6,63.9,4644,13573.8,16274.1,15605.25
2016/03/31,65.1,65.4,64.45,64.65,16042,13407,17243.85,15593.8
2016/03/30,64.05,64.9,64,64.7,29109,11903,18071.15,15383.817
2016/03/29,64,64.3,63.5,63.65,10733,8479.4,17758.55,15007.667
2016/03/28,64.05,64.4,63.8,64.1,7341,7967.8,18083.1,14969.583
2016/03/25,64.5,64.5,63.95,64.05,3810,7709.4,18441.25,14968.183
2016/03/24,64.25,64.5,63.7,64.35,8522,13120.4,19097,14990.233
2016/03/23,64.4,64.85,64.25,64.35,11991,15419.8,19058.25,14920.383
2016/03/22,64.35,64.55,63.85,64.4,8175,20275.4,18704,14801.867
2016/03/21,64.9,65.05,64.2,64.6,6049,22418,18875.55,14792.217
2016/03/18,64.4,64.85,64.3,64.7,30865,26371.2,19140.3,14800.017
2016/03/17,64.55,64.9,64.05,64.3,20019,24732.6,18445.5,14398.617
2016/03/16,63.35,63.75,63.35,63.6,36269,24997.6,18067.55,14223.45
2016/03/15,64,64.1,63,63.05,18888,19361,17144.4,13849.233
2016/03/14,64,64.25,63.95,64,25815,18308.2,16560.25,13811.05
2016/03/11,63.2,63.75,63.05,63.55,22672,17442,15618.45,13648.533
2016/03/10,63.05,63.4,62.85,63.25,21344,17715.4,14713.65,13423.7
2016/03/09,63.05,63.15,62.65,63.1,8086,19964.2,14044.3,13314.717
2016/03/08,63,63.1,62.5,63.05,13624,22918.4,14299.75,13430.533
2016/03/07,63.2,63.7,62.9,63.1,21484,23638.4,14628.15,13304.467
2016/03/04,62.9,63.3,62.75,63.1,24039,22242.4,14064.7,13052.283
2016/03/03,62.35,63.3,62.35,62.95,32588,20819.6,13317,12791.667
2016/03/02,62.35,62.75,62.25,62.35,22857,15851.4,12065.8,12635.883
2016/03/01,61.25,61.95,61.1,61.85,17224,12261.2,11560.85,12359.55
2016/02/26,61.35,61.7,60.9,61.25,14504,11137.6,11396.45,12216.433
2016/02/25,60.6,61.35,60.5,61.1,16925,10505.6,11192.8,12073.983
2016/02/24,60.8,61.3,60.2,60.3,7747,10514.4,11479.05,11901.683
2016/02/23,61,61.15,60.7,60.85,4906,11457,11496.3,11830.083
2016/02/22,60.85,61.6,60.55,60.8,11606,14037,11900.7,11838.517
2016/02/19,60.8,61.05,60.6,60.85,11344,13156.8,12361.25,11813.767
2016/02/18,60.8,61.15,60.5,60.9,16969,12283.8,12566.1,11873.917
2016/02/17,60.4,60.5,59.95,59.95,12460,9805.2,12308.8,11736.383
2016/02/16,59.1,60.35,59.1,60.25,17806,8904.6,12566.8,11752.133
2016/02/15,58.3,59.1,58.1,59,7205,7982.4,12891.55,11794.683
2016/02/03,59,59.25,58.6,58.95,6979,10579.8,13801.75,11911.283
2016/02/02,59.45,59.55,59,59.35,4576,11227,15348.5,12065.983
