date,Open,High,Low,Close,All,MA5,MA20,MA60
2018/05/17,84.8,85.6,84.2,84.2,28259,66190.4,45762.55,46674.95
2018/05/16,85.6,85.9,84.1,84.6,54932,65627,48042.8,46870.917
2018/05/15,89,89,86,86,72547,60762.8,47348.8,47153.35
2018/05/14,90.4,90.4,87.7,89,127973,51893.4,44998.25,48336.417
2018/05/11,84.1,85,83.6,85,47241,31371.2,39905.55,47070.8
2018/05/10,82.3,83,82.1,82.9,25442,26916,39475.25,47081.467
2018/05/09,81.8,83.1,81.8,81.8,30611,31704.2,40199.45,47336.167
2018/05/08,81.3,82.6,81.3,82.6,28200,32910.2,40453.3,47771.483
2018/05/07,81.5,82,80.6,81.6,25362,33243.8,41894,47939.15
2018/05/04,80.1,80.9,80.1,80.4,24965,33717.6,43584.55,48278.3
2018/05/03,80.3,80.8,80.1,80.1,49383,36350.4,45054.45,48618.45
2018/05/02,83.3,83.6,81.7,81.8,36641,36519.8,49399.75,48741.617
2018/04/30,82.2,83,81.5,82.9,29868,43529.2,49289.45,48831.183
2018/04/27,81.4,81.5,80.8,81.5,27731,46565.8,49313.3,49169
2018/04/26,81.5,82,80.5,80.6,38129,47281.8,49077.35,49724.817
2018/04/25,79.9,80.6,79.5,80.4,50230,53593.4,48672,50777.033
2018/04/24,82.3,82.4,80.4,80.6,71688,58320.2,47772.3,50877.183
2018/04/23,83.6,83.9,83,83,45051,52193,47078.2,50302.2
2018/04/20,83.8,84.4,83.5,84,31311,48290,46075.35,50188.867
2018/04/19,84,85.6,82.9,85,69687,47251.6,45916.5,50366.033
2018/04/18,86.6,87,84.8,84.8,73864,41041.2,43824.65,50019.683
2018/04/17,87.2,87.3,86.5,86.5,41052,34253.6,41615.55,49898.833
2018/04/16,87.1,88,86.8,87.6,25536,33180.8,43105.45,50146.283
2018/04/13,87,87.3,86.9,87,26119,39476.4,43907.6,50319.05
2018/04/12,87.1,87.5,86.8,86.8,38635,46087.2,45088.85,50657.2
2018/04/11,87.7,88.9,87.3,87.3,39926,49232.8,47378.6,50988.233
2018/04/10,86.8,87.5,86.8,87,35688,68505.4,49812.95,51216.933
2018/04/09,86.6,88,86.5,87.4,57014,68254.8,52354.45,51562.267
2018/04/03,87.1,87.5,86.9,87.2,59173,62921,51172.95,51087.8
2018/04/02,88.5,89.4,87.5,88.1,54363,55688.8,50418.25,50728.067
2018/03/31,90.1,90.5,88,88.5,136289,50820.6,49343.45,50487.883
2018/03/30,90.9,92.3,90.9,91.4,34435,30010,44047.6,48569.25
2018/03/29,90,90.6,89.7,90,30345,34684.2,43721.05,48436.983
2018/03/28,90.9,90.9,90.1,90.1,23012,33614,44299.7,48139.217
2018/03/27,91,91.5,90.7,91.2,30022,34638.4,45221.4,48042.2
2018/03/26,89.7,90.3,89.7,90.2,32236,34204,45565.05,47887.4
2018/03/23,91,91.6,90.4,90.4,57806,33693.2,45719.15,48007.167
2018/03/22,93,93.4,92.4,92.8,24994,36302,45100.95,48181.783
2018/03/21,92.2,92.9,92.2,92.4,28134,39619,46865.9,48068.883
2018/03/20,92.7,92.9,92.4,92.6,27850,43941,48582.15,48422.533
2018/03/19,92.6,93.5,92.4,92.9,29682,55257,50437.65,48469.7
2018/03/16,94.1,94.1,92.8,92.8,70850,67043.2,50954.4,48574.933
2018/03/15,92.8,94.7,92.3,93.4,41579,70176.8,51005.8,48230.1
2018/03/14,94.1,94.4,93.3,93.3,49744,68537.8,56103.4,48746.033
2018/03/13,95,96.5,94.8,95.2,84430,67404.8,56218,48662.1
2018/03/12,93.9,94.5,93.2,94.3,88613,57092.2,54390.55,47923.967
2018/03/09,91,92.3,90.3,91.9,86518,45444,51996.1,48089.583
2018/03/08,89.4,89.9,88.6,89.4,33384,33721.2,50506.7,48157.533
2018/03/07,88.6,90.1,88.3,88.5,44079,35428,50750.5,48320.4
2018/03/06,88.3,88.8,87.8,88.2,32867,34901.4,50832.1,48935.583
2018/03/05,87.7,88.1,87,87,30372,35707,51457.45,49694.833
2018/03/02,87.2,87.8,87,87.8,27904,36696.2,52777.5,49664.333
2018/03/01,87.8,88.3,87.5,87.9,41918,40203.8,53483.05,49831.283
2018/02/27,89.5,89.7,88.1,88.1,41446,43878.8,53894,49733.533
2018/02/26,89,89.8,88.8,88.8,36895,48081.4,54875.7,49428.4
2018/02/23,88.1,89.7,88.1,88.9,35318,53694.4,58094.05,49307.533
2018/02/22,87.8,88.4,87.6,87.9,45442,54634.2,59140.1,49512.133
2018/02/21,88.2,89,88.2,88.2,60293,59921.4,58727.45,49317.75
2018/02/12,87.7,88.6,87.6,87.6,62459,76569,57625.35,48894.8
2018/02/09,86.1,88,86.1,87.5,64960,74484.4,56599.45,48722.05
2018/02/08,90,90.4,89,89,40017,71068.6,55796.75,48431.65
2018/02/07,91.3,91.3,90,90,71878,71210,57126.55,49883.667
2018/02/06,90.6,91.2,88.1,89.2,143531,68180.4,56327.6,49130.833
2018/02/05,92.5,93.5,92.5,92.8,52036,47126.2,50946.15,47115.733
2018/02/02,93.8,95.4,93.7,95.2,47881,45861.2,50664.75,47113.767
2018/02/01,92.6,94.8,92.6,93.5,40724,45359.8,51195.55,46997.95
2018/01/31,92.1,93,92.1,92.2,56730,48569.6,51841.75,46729.683
2018/01/30,94.2,94.9,93.6,93.6,38260,45626.6,51825.65,46268.083
2018/01/29,95.4,95.7,94.5,94.7,45711,48002,51339.95,46010.617
2018/01/26,95.2,96.1,95,95.4,45374,51075.8,50933.85,45811.75
2018/01/25,95.2,96.5,95.2,95.4,56773,62253.4,50662.75,45450
2018/01/24,96.8,96.8,95.8,95.9,42015,62146.6,48882.65,44810.017
2018/01/23,96,96.9,95.5,96.9,50137,61181.4,48106.85,44655.583
2018/01/22,97.2,97.4,96.1,96.6,61080,58804.2,46223.95,44470.733
2018/01/19,94,96.9,94,96.9,101262,54976.4,44029.5,43806.467
2018/01/18,94.1,94.8,93.8,93.8,56239,44505.2,40003.1,42436.517
2018/01/17,92.8,93.5,92.6,93.4,37189,46580,39162.25,41992.8
2018/01/16,93.6,93.7,93,93.4,38251,50322,40716.95,41836.1
2018/01/15,92.7,93.3,92.4,93.3,41941,49852.2,39715.4,41716.033
2018/01/12,91.6,92.4,91.5,91.8,48906,50745.6,40086,41490.983
2018/01/11,91.2,92.5,90.9,91.4,66613,52663.8,39174.7,41413.1
2018/01/10,91.2,91.5,90.6,90.8,55899,50070.8,37643.85,40894.767
2018/01/09,92.5,92.6,91.8,91.8,35902,50172.6,37356.9,40595.4
2018/01/08,92.3,92.6,91.7,91.8,46408,48701.4,39188.55,40570.85
2018/01/05,92.3,93,91.6,93,58497,46937.6,39103.55,40228.383
2018/01/04,93.6,93.9,92.5,92.6,53648,43228.6,38185.8,39949.35
2018/01/03,95,95.3,94,94,56408,36733.2,40430.9,39773.05
2018/01/02,95.4,95.7,94.3,95,28546,30751.4,42140.25,39168.75
2017/12/29,94.7,95.3,94.6,95.2,37589,27538,42870.75,39058.85
2017/12/28,93.2,94.7,92.9,94.3,39952,23458.4,45040.8,38862.5
2017/12/27,91.7,92.2,91.5,92.2,21171,19614.8,46964.3,38607.017
2017/12/26,92,92.1,90.5,91.2,26499,23265,47332.85,38516.683
2017/12/25,93,93.2,92.1,92.1,12479,31621.8,47903.95,38632.067
2017/12/22,92.9,92.9,92.4,92.9,17191,32770,49082.65,39001.517
2017/12/21,93,93.1,92.3,92.3,20734,39202.4,49380,39334.3
2017/12/20,90.5,92.7,90.5,92.7,39422,41191.6,49825.45,40179.367
2017/12/19,93.1,93.5,91.2,91.2,68283,40506.4,50234.05,40670.783
2017/12/18,94.5,94.5,93.6,93.6,18220,36881.8,48508.85,40507.983
2017/12/15,94.5,94.6,93.5,93.5,49353,47744.8,49343.65,41899.467
2017/12/14,94.1,95.5,94.1,94.9,30680,46815.8,49480.7,42669.533
2017/12/13,93.5,94.1,93.3,93.7,35996,48708.2,50323.5,43792.9
2017/12/12,96,96,94,94.1,50160,61219,54880.6,43966.217
2017/12/11,95.7,97.3,95.6,96,72535,69306,53708,43925.183
2017/12/08,93.3,94.3,92.5,93.6,44708,63430.2,51212.5,43223.433
2017/12/07,93.6,94.3,93,93.6,40142,70686.6,51573,42886.4
2017/12/06,93.5,94.5,93,93,98550,78342.6,51612.5,42534.517
2017/12/05,97.8,97.9,95.5,95.6,90595,64341,47916.4,41241.167
2017/12/04,98.5,99.3,98,99,43156,53806.2,44838.35,40390.533
2017/12/01,100,100.5,98,99.1,80990,52385.6,43821.15,40091.933
2017/11/30,102,102.5,100,100,78422,40815.2,41460.6,39120.65
2017/11/29,103,103.5,102.5,103,28542,31059.4,38722.95,38162.483
2017/11/28,103,103.5,102,102.5,37921,34869.8,38214.55,38004.017
2017/11/27,104.5,105,103,103,36053,34041.4,37955.95,37660.683
2017/11/24,105,106,104.5,104.5,23138,33814,38105.6,37601.133
2017/11/23,104,106,104,106,29643,39605.2,38009.9,37781.767
2017/11/22,104,105,104,104,47594,43183.8,37481,37571.05
2017/11/21,104.5,105,104,104,33779,59092.6,36582.1,37107.967
2017/11/20,105.5,105.5,104,104,34916,57678.4,36282.5,36879.35
2017/11/17,105.5,106.5,105.5,105.5,52094,55220.2,36089.05,36759.483
2017/11/16,102.5,104.5,102.5,104,47536,55185,34906.25,36372.167
2017/11/15,103,104.5,103,103,127138,53864.2,34741.1,35892.717
2017/11/14,108,108,106,106,26708,33362.2,30159.85,34084.95
2017/11/13,107.5,108,106.5,107,22625,33827.4,30721.3,34048.8
2017/11/10,106.5,108,106,107.5,51918,33864.8,31311.5,33969.167
